datetime,actual_load,predicted_load,mode,T_low,T_high,throughput,drop,energy,efficiency
2013-11-27 00:20:00,255.08386793402988,269.48403514471147,energy,345.18315178692586,1624.9281774977514,255.08386793402988,0.0,60,4.251397798900498
2013-11-27 00:30:00,234.8787177727988,268.50390035982366,energy,345.18315178692586,1624.9281774977514,234.8787177727988,0.0,60,3.9146452962133136
2013-11-27 00:40:00,236.30910454048384,239.19025011380842,energy,345.18315178692586,1624.9281774977514,236.30910454048384,0.0,60,3.938485075674731
2013-11-27 00:50:00,242.0884451954013,246.63339741083402,energy,345.18315178692586,1624.9281774977514,242.0884451954013,0.0,60,4.0348074199233555
2013-11-27 01:00:00,242.21498962948937,242.09946020140436,energy,345.18315178692586,1624.9281774977514,242.21498962948937,0.0,60,4.0369164938248225
2013-11-27 01:10:00,234.5300347739395,255.85390501845936,energy,345.18315178692586,1624.9281774977514,234.5300347739395,0.0,60,3.9088339128989915
2013-11-27 01:20:00,252.96257641743424,259.9834089216878,energy,345.18315178692586,1624.9281774977514,252.96257641743424,0.0,60,4.216042940290571
2013-11-27 01:30:00,271.2222029668332,278.7394594399394,energy,345.18315178692586,1624.9281774977514,271.2222029668332,0.0,60,4.52037004944722
2013-11-27 01:40:00,241.85864204705018,288.7351103260254,energy,345.18315178692586,1624.9281774977514,241.85864204705018,0.0,60,4.030977367450836
2013-11-27 01:50:00,220.80926901502374,283.9616326285018,energy,345.18315178692586,1624.9281774977514,220.80926901502374,0.0,60,3.680154483583729
2013-11-27 02:00:00,214.12039585690547,271.4580769209922,energy,345.18315178692586,1624.9281774977514,214.12039585690547,0.0,60,3.568673264281758
2013-11-27 02:10:00,212.98838417831612,259.9342462062037,energy,345.18315178692586,1624.9281774977514,212.98838417831612,0.0,60,3.5498064029719356
2013-11-27 02:20:00,207.5186452499681,254.7298772382044,energy,345.18315178692586,1624.9281774977514,207.5186452499681,0.0,60,3.458644087499468
2013-11-27 02:30:00,212.41043174265806,249.45322482028055,energy,345.18315178692586,1624.9281774977514,212.41043174265806,0.0,60,3.5401738623776344
